編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLKKQHIFFGL88CA,,108.99,集合住宅,鋼筋混凝土造,102年5月27日,十二層,六層 陽台 雨遮
RPROMLKKQHIFFGL88CA,,99.40,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPQNMLTJQHIFFHL96CA,33,91.64,住家用,鋼筋混凝土造,68年12月30日,二層,一層 二層
RPOOMLKKQHIFFGL58CA,,108.99,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十層 陽台 雨遮
RPOOMLKKQHIFFGL58CA,,72.18,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPQOMLKKQHIFFGL78CA,,108.99,集合住宅,鋼筋混凝土造,102年5月27日,十二層,五層 陽台 雨遮
RPQOMLKKQHIFFGL78CA,,99.40,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
SPOOMLKKQHIFFGL68CA,,88.58,店舖,鋼筋混凝土造,102年5月27日,十二層,一層 陽台
SPOOMLKKQHIFFGL68CA,,53.89,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPPPMLKLQHIFFAB37DA,15,72213.58,機車停車空間．機械間．商場辦公室．餐廳．儲藏室．防空避難室兼停車空間．倉庫．樓梯間．停車空間,鋼骨造,87年9月23日,六層,一層 二層 三層 四層 五層 六層 屋頂突出物 地下一層 地下二層 地下三層
RPTOMLKKQHIFFGL09CA,,109.11,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPTOMLKKQHIFFGL09CA,,73.86,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPUOMLKKQHIFFGL56CA,,109.11,集合住宅,鋼筋混凝土造,102年5月27日,十二層,六層 陽台 雨遮
RPUOMLKKQHIFFGL56CA,,101.08,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPVOMLKKQHIFFGL66CA,,109.11,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十層 陽台 雨遮
RPVOMLKKQHIFFGL66CA,,101.08,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
UPPPMLKKQHIFFGL09CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,九層 陽台 雨遮
UPPPMLKKQHIFFGL09CA,,67.43,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPRPMLKKQHIFFGL98CA,,82.44,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPRPMLKKQHIFFGL98CA,,62.27,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPSPMLKKQHIFFGL09CA,,82.44,集合住宅,鋼筋混凝土造,102年5月27日,十二層,六層 陽台 雨遮
RPSPMLKKQHIFFGL09CA,,60.31,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPTPMLKKQHIFFGL56CA,,82.44,集合住宅,鋼筋混凝土造,102年5月27日,十二層,七層 陽台 雨遮
RPTPMLKKQHIFFGL56CA,,60.31,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPUPMLKKQHIFFGL66CA,,82.44,集合住宅,鋼筋混凝土造,102年5月27日,十二層,八層 陽台 雨遮
RPUPMLKKQHIFFGL66CA,,62.27,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
SPPPMLKKQHIFFGL88CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,五層 陽台 雨遮
SPPPMLKKQHIFFGL88CA,,62.69,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
TPPPMLKKQHIFFGL98CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,八層 陽台 雨遮
TPPPMLKKQHIFFGL98CA,,55.85,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPPOMLKLQHIFFGL78CA,7,134.92,集合住宅,鋼筋混凝土造,95年3月23日,八層,六層 七層 陽台 雨遮
RPPOMLKLQHIFFGL78CA,7,70.96,共有部份,鋼筋混凝土造,95年3月23日,八層,
RPWOMLKKQHIFFGL76CA,,109.04,集合住宅,鋼筋混凝土造,102年5月27日,十二層,二層 陽台 雨遮
RPWOMLKKQHIFFGL76CA,,101.08,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPPPMLKKQHIFFGL78CA,,109.04,集合住宅,鋼筋混凝土造,102年5月27日,十二層,七層 陽台 雨遮
RPPPMLKKQHIFFGL78CA,,97.17,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPXOMLKKQHIFFGL86CA,,101.08,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPXOMLKKQHIFFGL86CA,,109.04,集合住宅,鋼筋混凝土造,102年5月27日,十二層,六層 陽台 雨遮
RPWPMLKKQHIFFGL86CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,三層 陽台 雨遮
RPWPMLKKQHIFFGL86CA,,62.13,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPVPMLKKQHIFFGL76CA,,82.44,集合住宅,鋼筋混凝土造,102年5月27日,十二層,九層 陽台 雨遮
RPVPMLKKQHIFFGL76CA,,60.31,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPOQMLKKQHIFFGL78CA,7,78.74,集合住宅,鋼筋混凝土造,95年1月11日,十三層,二層 陽台 雨遮
RPOQMLKKQHIFFGL78CA,7,24.96,共有部份,鋼筋混凝土造,95年1月11日,十三層,
RPQQMLKKQHIFFGL98CA,,108.99,集合住宅,鋼筋混凝土造,102年5月27日,十二層,五層 陽台 雨遮
RPQQMLKKQHIFFGL98CA,,70.23,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPXPMLKKQHIFFGL96CA,,108.99,集合住宅,鋼筋混凝土造,102年5月27日,十二層,九層 陽台 雨遮
RPXPMLKKQHIFFGL96CA,,99.40,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPPQMLKKQHIFFGL88CA,,108.99,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十一層 陽台 雨遮
RPPQMLKKQHIFFGL88CA,,99.40,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPRQMLKKQHIFFGL09CA,,82.44,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPRQMLKKQHIFFGL09CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPSQMLKKQHIFFGL56CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,三層 陽台 雨遮
RPSQMLKKQHIFFGL56CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPTQMLKKQHIFFGL66CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPTQMLKKQHIFFGL66CA,,62.69,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPUQMLKKQHIFFGL76CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十層 陽台 雨遮
RPUQMLKKQHIFFGL76CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPSRMLKKQHIFFGL66CA,,82.39,集合住宅,鋼筋混凝土造,102年5月27日,十二層,七層 陽台 雨遮
RPSRMLKKQHIFFGL66CA,,67.57,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPORMLKKQHIFFGL88CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPORMLKKQHIFFGL88CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPQRMLKKQHIFFGL09CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十一層 陽台 雨遮
RPQRMLKKQHIFFGL09CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPWQMLKKQHIFFGL96CA,,82.39,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十層 陽台 雨遮
RPWQMLKKQHIFFGL96CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPXQMLKKQHIFFGL07CA,,82.39,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十一層 陽台 雨遮
RPXQMLKKQHIFFGL07CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPRRMLKKQHIFFGL56CA,,82.39,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPRRMLKKQHIFFGL56CA,,65.62,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPPRMLKKQHIFFGL98CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,十層 陽台 雨遮
RPPRMLKKQHIFFGL98CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPVQMLKKQHIFFGL86CA,,82.39,集合住宅,鋼筋混凝土造,102年5月27日,十二層,七層 陽台 雨遮
RPVQMLKKQHIFFGL86CA,,64.64,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPVRMLKKQHIFFGL96CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPVRMLKKQHIFFGL96CA,,67.43,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPURMLKKQHIFFGL86CA,,82.39,集合住宅,鋼筋混凝土造,102年5月27日,十二層,九層 陽台 雨遮
RPURMLKKQHIFFGL86CA,,67.57,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPWRMLKKQHIFFGL07CA,,82.32,集合住宅,鋼筋混凝土造,102年5月27日,十二層,六層 陽台 雨遮
RPWRMLKKQHIFFGL07CA,,67.43,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPTRMLKKQHIFFGL76CA,,82.39,集合住宅,鋼筋混凝土造,102年5月27日,十二層,八層 陽台 雨遮
RPTRMLKKQHIFFGL76CA,,67.57,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPXRMLKKQHIFFGL17CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,七層 陽台 雨遮
RPXRMLKKQHIFFGL17CA,,55.85,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPUSMLKKQHIFFGL96CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,七層 陽台 雨遮
RPUSMLKKQHIFFGL96CA,,55.85,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPRSMLKKQHIFFGL66CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,三層 陽台 雨遮
RPRSMLKKQHIFFGL66CA,,55.85,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPOSMLKKQHIFFGL98CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,九層 陽台 雨遮
RPOSMLKKQHIFFGL98CA,,55.85,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPTSMLKKQHIFFGL86CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,六層 陽台 雨遮
RPTSMLKKQHIFFGL86CA,,55.85,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPSSMLKKQHIFFGL76CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,四層 陽台 雨遮
RPSSMLKKQHIFFGL76CA,,53.89,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPPSMLKKQHIFFGL09CA,,57.06,辦公室,鋼筋混凝土造,102年5月27日,十二層,一層 陽台
RPPSMLKKQHIFFGL09CA,,45.09,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPQSMLKKQHIFFGL56CA,,61.23,集合住宅,鋼筋混凝土造,102年5月27日,十二層,二層 陽台 雨遮
RPQSMLKKQHIFFGL56CA,,55.85,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間、昇降機間、梯廳、車道、污水機房、水箱、消防機房、排煙室、機房、台電受電室、電信室、緊急發電機室、梯間、門廳、廣場式開放空間（頂蓋型）、頂蓋型廣場式開放空間兒童遊憩區、外廊、管理室、垃圾集中處、公共服務空間、電梯機房等２３項。,鋼筋混凝土造,102年5月27日,十二層,
RPUNMLPLPHIFFFL86CA,1,331.84,住宅、人行道、停車空間,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPQNMLPLPHIFFFL09CA,33,101.48,住家用,加強磚造,68年12月31日,二層,一層 二層 陽台 騎樓 見其他登記事項
RPTOMLQLPHIFFCL66CA,14,173.84,住宅、空調机械室,鋼筋混凝土造,88年8月10日,四層,一層 二層 三層 四層 陽台
RPPPMLPLPHIFFCL88CA,31,288.95,住商用,鋼筋混凝土造,71年9月11日,四層,
RPSNMLNKQHIFFEL98CA,15,438.68,農舍,鋼筋混凝土造,87年10月7日,三層,一層 二層 三層
RPRNMLNKQHIFFEL88CA,14,425.52,農舍,鋼筋混凝土造,88年1月8日,二層,一層 二層
RPOPMLMKQHIFFCL48CA,19,79.44,住家用,鋼筋混凝土造,83年6月6日,六層,
RPOPMLMKQHIFFCL48CA,19,3.20,見其他登記事項,鋼筋混凝土造,83年6月6日,,
RPOPMLMKQHIFFCL48CA,19,8.56,見其他登記事項,鋼筋混凝土造,83年6月6日,,
RPOPMLMKQHIFFCL48CA,19,21.20,見其他登記事項,鋼筋混凝土造,83年6月6日,,
RPWNMLRJQHIFFCL86CA,18,107.97,住家用,鋼筋混凝土造,84年1月8日,三層,
